danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,is_running
0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,7e89621JPkKaeDSTQ3avtg,4,1
0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,5e9TFTbltYBg2xThimr0rU,4,1
0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,20OFwXhEXf12DzwXmaV7fj,4,1
0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,07q0QVgO56EorrSGHC48y3,4,1
0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,0rmGAIH9LNJewFw7nKzZnc,4,1
0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,6eN1f9KNmiWEhpE2RhQqB5,4,1
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,7N3PAbqfTjSEU1edb2tY8j,4,1
0.5,0.501,0,-8.284,0,0.0376,0.462,0.0,0.26,0.623,144.438,0cGG2EouYCEEC3xfa0tDFV,4,1
0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,0ikz6tENMONtK6qGkOrU3c,4,1
0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,5zA8vzDGqPl2AzZkEYQGKh,4,1
0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,07GvNcU1WdyZJq3XxP0kZa,4,1
0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,05wIrZSwuaVWhcv5FfqeH0,4,1
0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,7FwBtcecmlpc1sLySPXeGE,4,1
0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,7HW5WIw7ZgZORCzUxv5gW5,4,1
0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,2TxCwUlqaOH3TIyJqGgR91,4,1
0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,5LxvwujISqiB8vpRYv887S,4,1
0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,4YwbSZaYeYja8Umyt222Qf,4,1
0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,4bEb3KE4mSKlTFjtWJQBqO,4,1
0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,70YvYr2hGlS01bKRIho1HM,4,1
0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,3L7RtEcu1Hw3OXrpnthngx,4,1
0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,2PzU4IB8Dr6mxV3lHuaG34,4,1
0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,7s25THrKz86DM225dOYwnr,4,1
0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,5ZBeML7Lf3FMEVviTyvi8l,4,1
0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,6ztstiyZL6FXzh4aG46ZPD,4,1
0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,1i6N76fftMZhijOzFQ5ZtL,4,1
0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,57Xjny5yNzAcsxnusKmAfA,4,1
0.653,0.73,5,-10.613,1,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709,4JfuiOWlWCkjP6OKurHjSn,4,1
0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,3Cx4yrFaX8CeHwBMReOWXI,4,1
0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,44aTAUBF0g6sMkMNE8I5kd,4,1
0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,34x6hEJgGAOQvmlMql5Ige,4,1
0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,0PdM2a6oIjqepoEfcJo0RO,4,1
0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4d6eqRtpDX7tydHJGDZUBQ,4,1
0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,2olVm1lHicpveMAo4AUDRB,4,1
0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,3koCCeSaVUyrRo3N2gHrd8,4,1
0.587,0.872,7,-5.066,1,0.0484,0.018,0.0,0.622,0.735,159.925,1OxcIUqVmVYxT6427tbhDW,4,1
0.63,0.711,10,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,1OppEieGNdItZbE14gLBEv,4,1
0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,43DeSV93pJPT4lCZaWZ6b1,4,1
0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,46eu3SBuFCXWsPT39Yg3tJ,4,1
0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,0dOg1ySSI7NkpAe89Zo0b9,4,1
0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,5Ts1DYOuouQLgzTaisxWYh,4,1
0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,62LJFaYihsdVrrkgUOJC05,4,1
0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,2grjqo0Frpf2okIBiifQKs,4,1
0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,6QhXQOpyYvbpdbyjgAqKdY,4,1
0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,1ChulFMnwxoD74Me8eX2TU,4,1
0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,7EkWXAI1wn8Ii883ecd9xr,4,1
0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,3GZD6HmiNUhxXYf8Gch723,4,1
0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,0ntQJM78wzOLVeCUAW7Y45,4,1
0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,0sTlGEld0h8kIPZaKDYUf4,4,1
0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,0GO8y8jQk1PkHzS31d699N,4,1
0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,6QgjcU0zLnzq5OrUoSZ3OK,4,1
0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,61OJxhoY3Ix50rYVKo8zRK,4,1
0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,1YLJVmuzeM2YSUkCCaTNUB,4,1
0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,5PjdC2gMATetx5xdnwGUu7,4,1
0.636,0.849,0,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,3Pzh926pXggbMe2ZpXyMV7,4,1
0.563,0.739,6,-4.239,0,0.0416,0.00073,1.45e-05,0.0822,0.775,139.0,3GBApU0NuzH4hKZq4NOSdA,4,1
0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,2Z5wXgysowvzl0nKGNGU0t,4,1
0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,1eyzqe2QqGZUmfcPZtrIyt,4,1
0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,3n69hLUdIsSa1WlRmjMZlW,4,1
0.775,0.655,5,-7.333,1,0.102,0.114,0.00016,0.035,0.346,114.503,44CZRkOxv7UItaAUmh8PgN,4,1
0.513,0.807,1,-6.095,1,0.0481,0.0289,0.0548,0.246,0.419,162.026,57j65yC2HggQfmYNc6rdOK,4,1
0.721,0.758,11,-7.536,0,0.0372,0.669,0.891,0.133,0.865,150.825,0QgR03vMDoBoLgcu08EtKl,4,1
0.481,0.645,10,-8.535,0,0.318,0.0863,6.2e-06,0.332,0.612,151.307,4jU7NPkz4HVnM4hweqNhI1,4,1
0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,64dLd6rVqDLtkXFYrEUHIU,3,1
0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4qRaZYiaOsSvWC7VgcxrI0,4,1
0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017,2B664ulJSVBd6B8SAY3Wux,4,1
0.531,0.711,10,-4.933,1,0.0398,0.000204,0.00291,0.108,0.279,155.068,5ykbOijJEfRhuo2Td1m0Qd,4,1
0.602,0.601,9,-8.521,1,0.0411,0.037,0.0046,0.312,0.856,122.017,5EV4bGHxVN0kHpcAFvgnTt,4,1
0.473,0.626,0,-6.887,1,0.0288,0.000427,0.578,0.0786,0.172,157.912,14tud1FLjpHMYHpD2c7NbO,4,1
0.76,0.579,5,-5.079,0,0.0388,0.00715,0.000679,0.0304,0.975,99.979,1leXuBiWQMgbvOIIedqbLB,4,1
0.604,0.894,2,-5.0,1,0.037,0.0212,0.0,0.0299,0.901,145.017,2jZgzSxNSg1hTCq0ewWHGJ,4,1
0.552,0.873,0,-6.065,1,0.0464,0.00137,0.000273,0.0966,0.62,125.059,5c6lM2zjAF6MFoD8C1hiBr,4,1
0.67,0.876,5,-4.905,0,0.0536,0.0127,0.00302,0.109,0.736,126.968,4VbDJMkAX3dWNBdn3KH6Wx,4,1
0.578,0.892,10,-7.952,0,0.0441,0.000139,0.0111,0.215,0.892,150.253,2YxXuCdbUpil3P7tRjhW1t,4,1
0.639,0.82,11,-5.986,1,0.0322,0.0153,0.00405,0.309,0.667,100.013,0KIpuVYhKUUUpjo6H5NvBY,4,1
0.521,0.833,11,-5.661,0,0.053,0.00721,0.00119,0.272,0.764,149.006,65wEZxhPlAERKLcSbTD7qc,4,1
0.512,0.817,7,-3.154,1,0.142,0.0505,0.0,0.0775,0.552,154.607,3ItzRpwvKtkDSNdRSjXu7Z,4,1
0.606,0.679,2,-7.445,1,0.0321,0.0151,0.000433,0.0962,0.707,122.016,25YlltWXRb9k7KbrEBRuhJ,4,1
0.721,0.697,2,-5.891,1,0.0284,0.00096,0.0106,0.212,0.898,130.051,6pjJUY0O4XgrYFGf9SwD7u,3,1
0.627,0.959,7,-4.744,1,0.0298,0.316,0.00576,0.112,0.397,109.981,4yYvWFUWMaKMXtoJKJnmZk,4,1
0.803,0.47,6,-7.232,0,0.0387,0.587,0.091,0.0723,0.887,121.226,2akjLHnHjDGsgqxuf48VYs,4,1
0.524,0.885,5,-3.079,1,0.037,0.0997,0.0,0.0708,0.395,119.954,5WBnKCEsPwsvWHUZmLjS3s,4,1
0.456,0.775,2,-7.125,1,0.037,0.000313,0.823,0.674,0.793,80.026,0xkSfBYxRMTLgrinRJlzfz,4,1
0.641,0.967,5,-4.289,0,0.0601,0.0483,0.000276,0.442,0.725,113.017,3u1Er1rkjn1oSz1xdZH3ZD,4,1
0.688,0.847,10,-3.238,0,0.0508,0.04,2.81e-06,0.598,0.453,93.979,6MDijuuArPJv1vbp7K1x3f,4,1
0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,5jr6pG3khBcBXZRm8NogSe,4,1
0.609,0.674,9,-6.506,0,0.0355,0.00378,0.000302,0.129,0.743,127.541,3Hx7RXqCS7Kzjy2ot2q1Gk,4,1
0.674,0.713,6,-7.46,0,0.0359,0.0733,0.139,0.169,0.71,111.017,34wcz4mpAActEc6gtqX3wz,4,1
0.546,0.859,1,-5.966,1,0.0306,0.00223,0.000947,0.0529,0.645,99.965,2drEUEg0TYQR6dDEHkpuPE,4,1
0.642,0.931,1,-4.142,1,0.0417,0.0131,0.825,0.215,0.548,152.005,0t2QiRkpag0fAgs9zuCPlH,4,1
0.534,0.87,9,-4.428,0,0.075,0.00127,0.0,0.355,0.328,121.841,0vQYe6g8bNbdUKnUnXdQQV,4,1
0.684,0.749,7,-6.565,1,0.06,0.00135,0.111,0.141,0.935,160.021,7iqAuZe5yS0suLQcFfVK39,4,1
0.512,0.768,1,-4.673,1,0.045,0.0213,3.2e-06,0.0918,0.322,126.907,2Q7PDjPz7h559wBF97lO07,4,1
0.443,0.819,6,-5.502,1,0.0322,0.000248,0.00759,0.0802,0.494,154.958,415dK4glwDO7fXxYg3np8B,4,1
0.478,0.666,1,-7.766,1,0.0566,0.0428,0.725,0.336,0.718,149.974,2GuXIMRlaxVLcU0a5jacHw,4,1
0.618,0.848,7,-4.36,1,0.0279,0.000469,0.522,0.189,0.413,118.998,7ti4qMC7xYQeh1uRzj5XuM,4,1
0.431,0.81,7,-5.379,1,0.066,0.276,0.0,0.0906,0.795,76.412,2SGBEDwsOAOAHrrdAd304i,4,1
0.662,0.911,11,-4.985,1,0.0531,0.00395,0.00125,0.473,0.898,108.025,2zyz614fJRrqQXW1q0sY1c,4,1
0.732,0.668,2,-6.978,0,0.126,0.143,0.207,0.176,0.598,140.004,40H5MGB07FCEmrgHBlmLDU,4,1
0.321,0.901,4,-4.441,1,0.093,0.00856,8.8e-06,0.59,0.415,165.886,0O5q2h0kfQD6PixL7rCHuL,4,1
0.602,0.755,2,-5.791,1,0.0397,0.000995,0.0799,0.412,0.646,135.042,60W7Co2AoP5VVG5Gwu6p5P,4,1
0.475,0.644,9,-7.782,1,0.0326,0.00087,0.279,0.123,0.568,149.838,30SjdIdTMhBSe33nFnBFkC,4,1
0.618,0.811,11,-6.654,1,0.0322,0.00245,0.199,0.0779,0.779,100.01,21rpBPAlXAvBavvu5kCQzs,4,1
0.529,0.83,6,-5.428,1,0.0397,0.0211,0.0,0.0983,0.318,93.933,6gSKswfcoWvaadqvuMF3Y7,4,1
0.472,0.855,0,-6.937,1,0.069,0.000373,0.93,0.887,0.167,154.908,5waH4K1bmTMlikre01uqKi,4,1
0.53,0.864,4,-3.323,0,0.0557,0.0978,3.12e-06,0.153,0.85,153.314,06Qha323s06okpZ4LmMX7P,4,1
0.559,0.76,8,-4.682,1,0.0575,0.00228,0.000481,0.052,0.433,125.773,3QzbEvmnuZIONNv82PylZb,4,1
0.433,0.711,2,-6.845,1,0.0441,0.00052,0.682,0.162,0.374,152.938,7xvcfEnaPXtiFt79Rzq1fm,4,1
0.551,0.865,9,-4.616,1,0.0406,0.000668,0.0,0.108,0.702,140.036,7uTqmYA0sSjmDVpQNGDz7j,4,1
0.605,0.845,9,-4.319,1,0.0286,0.000378,1.18e-05,0.0911,0.668,130.051,6LTVD3zeHqAAiSqyKDhNEH,4,1
0.493,0.882,11,-5.37,1,0.046,0.0166,2.97e-06,0.188,0.685,123.985,5pVbLYTdihSKd8Kylfhwa7,4,1
0.663,0.873,0,-4.913,1,0.0327,0.026,0.0108,0.258,0.963,162.017,2dA8HyqpMOXYQBMbeHUQnl,4,1
0.549,0.798,3,-4.158,0,0.0476,0.392,0.000925,0.132,0.357,118.936,7fvs1psRkf1WWX4qJOq53N,4,1
0.541,0.744,7,-5.452,1,0.0346,0.0103,0.0,0.284,0.455,129.953,7vAMRzLhIxvRGwmyKm3tlk,4,1
0.557,0.859,2,-6.557,1,0.0582,0.00474,5.79e-05,0.103,0.748,154.718,6wNCdMW82LwJgFrnGqLhpJ,4,1
0.444,0.939,6,-5.027,1,0.0403,0.000611,0.00986,0.0453,0.686,150.084,2h5CXy8Pme1lTY3CUAEI1i,4,1
0.557,0.836,9,-5.479,1,0.0735,0.00778,0.0,0.0624,0.915,150.028,16nIdWPjwoNTkADzm6nwBb,4,1
0.564,0.945,1,-4.705,1,0.0493,0.0189,0.0,0.359,0.399,101.003,0aersVHlGGXcHeRvHtuaSt,4,1
0.827,0.682,6,-7.111,0,0.0435,0.00048,0.0187,0.101,0.933,117.967,5mCprFWOqe0jB96v9RhLBo,4,1
0.51,0.955,4,-5.64,1,0.0455,0.00935,0.000149,0.642,0.761,140.055,6fyCVdU5lJT9ErO9QicFWC,4,1
0.421,0.991,8,-3.678,1,0.124,3.81e-06,0.0466,0.13,0.446,159.998,2yH16s2lLbYtLziVwqw7Pf,4,1
0.51,0.934,4,-6.383,1,0.0406,0.218,0.00567,0.0747,0.74,156.861,0Mrm083tqUaTGUkiluSORf,4,1
0.869,0.393,1,-10.438,1,0.0564,0.557,0.557,0.105,0.519,149.953,7zeCIWu37bKFJuem8MTyM1,4,1
0.606,0.857,2,-4.48,1,0.0333,0.00474,5.36e-06,0.0993,0.377,122.972,0NYLOvWtvJdyeceDD9R1Vw,4,1
0.682,0.609,7,-6.372,0,0.139,0.000928,0.000201,0.142,0.723,111.991,4nLTOnpSCBwRlul92HLIyW,4,1
0.697,0.777,8,-5.914,1,0.117,0.256,0.0,0.202,0.353,136.111,7mcYosmfRFxXJN3hwwNXnL,4,1
0.389,0.72,8,-4.689,1,0.05,0.00139,0.0342,0.325,0.496,75.313,1fyVtrPPWQ6vWnchDoJc7o,4,1
0.764,0.463,6,-12.179,1,0.103,0.119,0.383,0.143,0.739,100.05,47MROyFG8jq21LcLQ1LBJK,4,1
0.429,0.865,9,-3.751,1,0.0625,0.00129,0.0,0.105,0.681,151.043,5VeX28xDZhSgs7NWIR1Owp,4,1
0.448,0.942,0,-4.196,1,0.0478,0.00262,0.0286,0.065,0.786,171.979,4E4Gxykl5nYMSIwlIVzjGr,4,1
0.693,0.712,7,-9.238,1,0.0469,0.012,0.697,0.11,0.15,120.016,5MRYyecW552BEq2nRBfIQX,4,1
0.516,0.916,2,-5.845,1,0.0544,0.00342,0.0201,0.0936,0.549,168.018,64vHUkjiPKkUWTGfyeKnPW,4,1
0.427,0.835,8,-7.607,0,0.0341,0.000499,0.663,0.198,0.406,153.998,5n4mNEN0wnFOvoob4VVx4W,4,1
0.721,0.507,9,-7.439,1,0.028,0.54,3.94e-06,0.114,0.43,116.05,0VCveHO3AX0OLRuTgpBKBJ,4,1
0.391,0.862,9,-7.639,1,0.0449,0.00777,0.349,0.104,0.329,154.725,2S2nmmJAS5efQ5fVrvYAQj,4,1
0.665,0.645,9,-6.439,0,0.0319,0.00209,2.6e-05,0.126,0.657,110.976,2mvEB4KV6L54cfMe9bkzsw,4,1
0.592,0.674,9,-5.328,0,0.0402,0.0914,0.0,0.331,0.338,78.454,3fHZJOvXmyHeFLFS1sDE30,4,1
0.56,0.929,11,-3.598,0,0.0522,0.0286,0.11,0.0854,0.792,157.967,2HKDVLcHYBD8asWWttLU3W,4,1
0.459,0.711,0,-6.298,1,0.0436,0.00188,0.00772,0.089,0.243,151.87,02SgwZdog41hbpKX9aHA0c,4,1
0.576,0.94,8,-4.541,1,0.0445,0.00678,0.00066,0.308,0.667,128.017,52pWggDlN5mVeX111i06PP,4,1
0.753,0.678,3,-7.065,1,0.0527,0.0735,8.16e-05,0.612,0.364,124.0,1YzIe5I0UNPgPRPxYpe92f,4,1
0.482,0.883,8,-7.02,0,0.0324,0.000847,0.821,0.366,0.951,164.942,3Kh2n3zlDSGUVlDM2sjkts,4,1
0.56,0.724,9,-6.59,1,0.0274,0.000425,0.495,0.121,0.386,127.016,3Xd0819paqFQB4LBA8XVb0,4,1
0.531,0.719,1,-5.063,1,0.0296,0.631,0.922,0.13,0.179,75.001,1tgLMyNVmgtLJcOfE0wbyJ,4,1
0.739,0.82,5,-6.099,0,0.0889,0.00823,0.0,0.2,0.775,127.984,3R5FA1Ay1NxgtwbElR78by,4,1
0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4rXLjWdF2ZZpXCVTfWcshS,4,0
0.511,0.532,5,-5.745,1,0.056,0.169,0.0,0.311,0.322,137.827,3k79jB4aGmMDUQzEwa46Rz,4,0
0.557,0.774,7,-5.275,0,0.351,0.012,0.0,0.396,0.397,111.975,67nepsnrcZkowTxMWigSbb,4,0
0.444,0.0911,0,-17.665,1,0.0307,0.959,1.05e-06,0.098,0.142,78.403,6wf7Yu7cxBSPrRlWeSeK0Q,4,0
0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,1Lo0QY9cvc8sUB2vnIOxDT,4,0
0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,741UUVE2kuITl0c6zuqqbO,4,0
0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,42VsgItocQwOQC3XWZ8JNA,4,0
0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,6wsqVwoiVH2kde4k4KKAFU,4,0
0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,2IGMVunIBsBLtEQyoI1Mu7,4,0
0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,1vYXt7VSjH9JIM5oRRo7vA,4,0
0.802,0.832,11,-4.107,1,0.0434,0.311,0.0,0.0815,0.89,124.997,7x9aauaA9cu6tyfpHnqDLo,4,0
0.517,0.675,6,-5.382,1,0.0357,0.459,0.0,0.151,0.518,203.853,59uQI0PADDKeE6UZDTJEe8,4,0
0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759,7K3BhSpAxZBznislvUMVtn,4,0
0.458,0.535,5,-4.854,0,0.0281,0.575,0.0,0.168,0.216,82.826,1i9lZvlaDdWDPyXEE95aiq,4,0
0.678,0.264,10,-12.384,1,0.0622,0.753,0.0,0.302,0.528,121.722,78Du4CMFgnhdlG33gblkiP,4,0
0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,6AQbmUe0Qwf5PZnt4HmTXv,4,0
0.694,0.764,6,-4.893,1,0.0337,0.0586,0.0,0.0608,0.819,123.044,5kHMfzgLZP95O9NBy0ku4v,4,0
0.656,0.757,3,-5.775,0,0.0308,0.492,0.0,0.117,0.429,139.971,0PAcdVzhPO4gq1Iym9ESnK,4,0
0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,2UW7JaomAMuX9pZrjVpHAU,4,0
0.628,0.878,9,-3.468,1,0.0901,0.00196,1.23e-05,0.0649,0.796,129.976,2i8f4VnnBjy0yDqH2C452a,4,0
0.652,0.8,9,-4.019,0,0.0614,0.143,0.629,0.112,0.234,143.978,7ro0hRteUMfnOioTFI5TG1,4,0
0.57,0.67,1,-6.519,1,0.0274,0.426,0.0,0.108,0.593,140.924,0bILU0UiNDmA5Ff6whhb2R,4,0
0.646,0.736,5,-7.118,0,0.0449,0.216,0.0,0.415,0.873,140.098,7mXuWTczZNxG5EDcjFEuJR,3,0
0.732,0.839,9,-5.007,1,0.0345,0.265,0.0,0.602,0.629,119.724,5W4kiM2cUYBJXKRudNyxjW,4,0
0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921,5sdQOyqq2IDhvmx2lHOpwd,4,0
0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,3dnP0JxCgygwQH9Gm7q7nb,3,0
0.817,0.44,10,-8.482,0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,7aRCf5cLOFN1U7kvtChY1G,4,0
0.455,0.621,0,-7.694,0,0.0517,0.651,2.59e-06,0.123,0.28,119.043,4kjI1gwQZRKNDkw1nI475M,4,0
0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,1odExI7RdWc4BT515LTAwj,4,0
0.715,0.567,1,-4.481,0,0.0865,0.06,0.0,0.0655,0.332,160.098,0lodMO0qK83vfPiiD7FMEt,4,0
0.783,0.592,11,-8.332,0,0.0331,0.435,4.15e-06,0.347,0.726,120.018,7FbrGaHYVDmfr7KoLIZnQ7,4,0
0.569,0.724,6,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118,6pD0ufEQq0xdHSsRbg9LBK,4,0
0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,3Ua0m0YmEjrMi9XErKcNiR,4,0
0.667,0.613,8,-7.147,1,0.0313,0.121,0.0,0.113,0.681,112.046,22VHOlVYBqytsrAqV8yXBK,4,0
0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,1Ukxccao1BlWrPhYkcXbwZ,3,0
0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,7ABLbnD53cQK00mhcaOUVG,4,0
0.785,0.863,7,-4.599,0,0.0893,0.0883,0.0,0.0929,0.962,130.132,1UMm1Qs3u59Wvk53zBUE8r,3,0
0.558,0.648,9,-7.081,0,0.055,0.226,7.76e-06,0.0986,0.844,143.876,1haJsMtoBhHfvuM7XWuT3W,3,0
0.786,0.853,5,-4.955,0,0.0589,0.273,0.0,0.106,0.963,125.107,368eeEO3Y2uZUQ6S5oIjcu,3,0
0.608,0.754,8,-5.277,1,0.0719,0.0305,0.0,0.119,0.455,97.071,0hL9gOw6XBWsygEUcVjxEc,4,0
0.814,0.618,5,-5.614,0,0.0619,0.0386,3.34e-06,0.671,0.535,121.075,5L3ecxQnQ9qTBmnLQiwf0C,4,0
0.557,0.866,6,-4.454,1,0.0503,0.394,0.0,0.11,0.631,167.767,7bPp2NmpmyhLJ7zWazAXMu,4,0
0.657,0.553,10,-7.08,0,0.0394,0.254,0.0,0.129,0.576,134.925,1PH2MDbcBAU094DlgTIND1,4,0
0.829,0.436,3,-8.205,1,0.327,0.15,0.0,0.0954,0.693,143.031,6HgWWaMu31KdOpEG5l28BG,4,0
0.854,0.668,5,-7.848,0,0.0466,0.264,5.61e-05,0.117,0.805,132.966,5AqiaZwhmC6dIbgWrD5SzV,3,0
0.789,0.763,1,-6.169,1,0.199,0.123,2.22e-05,0.132,0.272,140.107,5JYPXqMwYc0zTODQdjMEZN,4,0
0.64,0.609,1,-7.714,0,0.304,0.492,2.47e-06,0.152,0.393,131.889,4daEMLSZCgZ2Mt7gNm2SRa,4,0
0.517,0.539,9,-6.474,0,0.038,0.000564,1.4e-05,0.537,0.531,108.984,3KCNiDi9Pza6ZD8FggNoaw,4,0
0.505,0.532,8,-3.526,1,0.0265,0.012,0.0,0.149,0.216,81.907,3sW3oSbzsfecv9XoUdGs7h,4,0
0.855,0.678,1,-6.276,1,0.189,0.0569,3.69e-05,0.412,0.852,99.029,6WzRpISELf3YglGAh7TXcG,4,0
0.756,0.582,11,-7.726,1,0.0343,0.0592,0.0,0.161,0.605,134.07,1fXnu2HzxbDtoyvFPWG3Bw,4,0
0.447,0.441,0,-7.658,1,0.0456,0.874,4.36e-05,0.188,0.286,122.811,42TtHTxWk782ZBiqyOi2d1,4,0
0.77,0.622,11,-10.621,1,0.026,0.328,0.00603,0.149,0.792,115.952,3HOKxuTDmNVmIlCIpBiD8m,3,0
0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,6XbtvPmIpyCbjuT0e8cQtp,4,0
0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,5VxmI3IdgAxWVvUnJoLuY2,4,0
0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,4DHcnVTT87F0zZhRPYmZ3B,4,0
